congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
116,House,20926,34,3,MO,200,,,"LUETKEMEYER, Blaine",L000569,1952,,0.43799999999999994,0.266,-102.01616999999999,0.8804200000000001,801.0,48.0,,0.391,0.45899999999999996
116,House,21149,34,4,MO,200,,,"HARTZLER, Vicky",H001053,1960,,0.46399999999999997,0.314,-118.70858,0.86113,794.0,42.0,,0.39799999999999996,0.303
116,House,21150,34,7,MO,200,,,"LONG, Billy",L000576,1955,,0.551,0.221,-124.95063,0.8552299999999999,799.0,52.0,,0.552,0.02
116,House,21337,34,2,MO,200,,,"WAGNER, Ann",W000812,1962,,0.43799999999999994,0.14,-137.67418999999998,0.8393200000000001,786.0,57.0,,0.391,0.132
116,House,21373,34,8,MO,200,,,"SMITH, Jason",S001195,1980,,0.602,0.168,-99.23444,0.8847,810.0,47.0,,0.5820000000000001,0.107
116,House,21751,64,1,MT,200,,,"GIANFORTE, Greg",G000584,1961,,0.431,0.085,-99.53171,0.8708899999999999,720.0,40.0,,0.435,0.095
116,House,20518,35,1,NE,200,,,"FORTENBERRY, Jeff",F000449,1960,,0.301,-0.059000000000000004,-163.27594,0.81307,789.0,71.0,,0.306,-0.034
116,House,20729,35,3,NE,200,,,"SMITH, Adrian",S001172,1970,,0.517,0.187,-104.56928,0.8783299999999999,806.0,46.0,,0.562,0.23600000000000002
116,House,21701,35,2,NE,200,,,"BACON, Donald J.",B001298,1963,,0.389,-0.09699999999999999,-185.91324,0.79378,805.0,94.0,,0.382,-0.102
116,House,20927,65,1,NV,100,,,"TITUS, Alice (Dina)",T000468,1950,,-0.302,-0.213,-20.6372,0.9741799999999999,789.0,8.0,,-0.374,-0.272
116,House,21196,65,2,NV,200,,,"AMODEI, Mark E.",A000369,1958,,0.382,0.19699999999999998,-120.83255,0.8573299999999999,785.0,58.0,,0.39899999999999997,0.23800000000000002
116,House,21339,65,4,NV,100,,,"HORSFORD, Steven",H001066,1973,,-0.348,0.09300000000000001,-48.44482,0.94145,803.0,21.0,,-0.39299999999999996,0.331
116,House,21938,65,3,NV,100,,,"LEE, Susie",L000590,1966,,-0.308,0.434,-47.15224,0.9433799999999999,809.0,18.0,,-0.308,0.436
116,House,21340,4,2,NH,100,,,"KUSTER, Ann McLane",K000382,1956,,-0.256,-0.12300000000000001,-27.93345,0.9656,798.0,7.0,,-0.332,0.092
116,House,21951,4,1,NH,100,,,"PAPPAS, Chris",P000614,1980,,-0.304,0.35600000000000004,-51.85103,0.93799,810.0,21.0,,-0.299,0.322
116,House,14863,12,4,NJ,200,,,"SMITH, Christopher Henry",S000522,1953,,0.165,-0.168,-206.98493,0.76561,775.0,85.0,,0.2,-0.122
116,House,15454,12,6,NJ,100,,,"PALLONE, Frank, Jr.",P000034,1951,,-0.40399999999999997,-0.16399999999999998,-16.66552,0.9796600000000001,811.0,6.0,,-0.423,-0.382
116,House,20542,12,8,NJ,100,,,"SIRES, Albio",S001165,1951,,-0.405,0.095,-14.32859,0.9819399999999999,786.0,4.0,,-0.42200000000000004,0.111
116,House,21536,12,1,NJ,100,,,"NORCROSS, Donald",N000188,1958,,-0.425,0.324,-28.375320000000002,0.96524,802.0,7.0,,-0.395,-0.011000000000000001
116,House,21538,12,12,NJ,100,,,"WATSON COLEMAN, Bonnie",W000822,1945,,-0.627,-0.138,-48.84004,0.94127,807.0,20.0,,-0.46299999999999997,-0.159
116,House,21723,12,5,NJ,100,,,"GOTTHEIMER, Josh S.",G000583,1975,,-0.145,0.223,-102.88207,0.8803,807.0,50.0,,-0.171,0.456
116,House,21937,12,3,NJ,100,,,"KIM, Andy",K000394,1982,,-0.273,0.39,-52.11874,0.93776,811.0,18.0,,-0.273,0.39799999999999996
116,House,21942,12,7,NJ,100,,,"MALINOWSKI, Tomaz",M001203,1965,,-0.258,0.111,-39.48234,0.95231,808.0,13.0,,-0.26,0.099
116,House,21964,12,11,NJ,100,,,"SHERRILL, Mikie",S001207,1972,,-0.188,0.242,-69.86062,0.91707,807.0,28.0,,-0.184,0.24100000000000002
116,House,21980,12,2,NJ,100,,,"VAN DREW, Jefferson",V000133,1953,,-0.147,0.644,-89.13305,0.85956,589.0,37.0,,-0.147,0.643
116,House,29741,12,9,NJ,100,,,"PASCRELL, William J., Jr.",P000096,1937,,-0.36700000000000005,-0.005,-23.42683,0.9712799999999999,804.0,6.0,,-0.353,-0.183
116,House,31103,12,10,NJ,100,,,"PAYNE, Donald, Jr.",P000604,1958,,-0.517,-0.098,-27.952309999999997,0.9633200000000001,748.0,8.0,,-0.51,-0.027999999999999997
116,House,20932,66,3,NM,100,,,"LUJÁN, Ben Ray",L000570,1972,,-0.36700000000000005,0.015,-25.943620000000003,0.9684,808.0,13.0,,-0.31,-0.22399999999999998
116,House,21928,66,1,NM,100,,,"HAALAND, Debra",H001080,1960,,-0.332,-0.233,-20.646520000000002,0.9747399999999999,807.0,9.0,,-0.324,-0.226
116,House,21976,66,2,NM,100,,,"TORRES SMALL, Xochitl",T000484,1984,,-0.163,0.314,-99.88538,0.8835799999999999,807.0,42.0,,-0.163,0.314
116,House,15603,13,16,NY,100,,,"ENGEL, Eliot Lance",E000179,1947,,-0.408,-0.09300000000000001,-23.72532,0.97078,800.0,9.0,,-0.45,-0.193
116,House,15612,13,17,NY,100,,,"LOWEY, Nita M.",L000480,1937,,-0.389,-0.152,-17.18646,0.9785299999999999,792.0,6.0,,-0.391,0.057999999999999996
116,House,20519,13,26,NY,100,,,"HIGGINS, Brian",H001038,1959,,-0.34700000000000003,-0.033,-18.27908,0.9774700000000001,802.0,7.0,,-0.385,-0.034
116,House,20733,13,9,NY,100,,,"CLARKE, Yvette Diane",C001067,1964,,-0.614,-0.21100000000000002,-32.70125,0.96019,805.0,14.0,,-0.52,-0.623
116,House,20934,13,20,NY,100,,,"TONKO, Paul",T000469,1949,,-0.42,-0.265,-19.09737,0.9762299999999999,794.0,10.0,,-0.361,-0.405
116,House,21101,13,23,NY,200,,,"REED, Thomas W. II",R000585,1971,,0.27699999999999997,0.109,-159.23311,0.81724,789.0,67.0,,0.23800000000000002,0.182
116,House,21342,13,6,NY,100,,,"MENG, Grace",M001188,1975,,-0.377,-0.179,-60.58218000000001,0.9268,797.0,26.0,,-0.281,-0.48
116,House,21343,13,8,NY,100,,,"JEFFRIES, Hakeem",J000294,1970,,-0.488,-0.09,-18.15413,0.97751,798.0,6.0,,-0.499,-0.124
116,House,21344,13,18,NY,100,,,"MALONEY, Sean Patrick",M001185,1966,,-0.239,0.122,-41.43138,0.9497700000000001,804.0,19.0,,-0.312,0.384
116,House,21345,13,27,NY,200,,,"COLLINS, Chris",C001092,1950,,0.35700000000000004,0.23600000000000002,-61.83374,0.87498,463.0,22.0,,0.32799999999999996,0.316
116,House,21539,13,1,NY,200,,,"ZELDIN, Lee M",Z000017,1980,,0.38799999999999996,-0.128,-170.52303999999998,0.80782,799.0,77.0,,0.41700000000000004,-0.145
116,House,21540,13,4,NY,100,,,"RICE, Kathleen Maura",R000602,1965,,-0.285,0.028999999999999998,-54.880359999999996,0.9323899999999999,784.0,25.0,,-0.273,0.23199999999999998
116,House,21541,13,21,NY,200,,,"STEFANIK, Elise M",S001196,1984,,0.228,0.001,-155.77201000000002,0.82485,809.0,66.0,,0.231,-0.02
116,House,21542,13,24,NY,200,,,"KATKO, John",K000386,1962,,0.198,-0.005,-151.94066999999998,0.8225899999999999,778.0,61.0,,0.187,0.005
116,House,21715,13,13,NY,100,,,"ESPAILLAT, Adriano J.",E000297,1954,,-0.618,-0.177,-30.66811,0.9628,809.0,12.0,,-0.455,-0.629
116,House,21747,13,3,NY,100,,,"SUOZZI, Thomas",S001201,1962,,-0.214,0.087,-54.913340000000005,0.93374,801.0,22.0,,-0.293,0.285
116,House,21761,13,25,NY,100,,,"MORELLE, Joseph D.",M001206,1957,,-0.33399999999999996,0.111,-24.55627,0.9692799999999999,787.0,6.0,,-0.32,0.084
116,House,21904,13,22,NY,100,,,"BRINDISI, Anthony",B001308,1978,,-0.154,0.5670000000000001,-136.69953,0.8441799999999999,807.0,45.0,,-0.154,0.568
116,House,21916,13,19,NY,100,,,"DELGADO, Antonio",D000630,1977,,-0.21899999999999997,0.201,-58.980830000000005,0.92986,811.0,18.0,,-0.21600000000000003,0.2
116,House,21949,13,14,NY,100,,,"OCASIO-CORTEZ, Alexandria",O000172,1989,,-0.231,-0.973,-65.91198,0.92138,805.0,28.0,,-0.222,-0.975
116,House,21958,13,11,NY,100,,,"ROSE, Max",R000613,1986,,-0.17600000000000002,0.26899999999999996,-114.2671,0.86705,801.0,43.0,,-0.17600000000000002,0.26899999999999996
116,House,29134,13,15,NY,100,,,"SERRANO, José E.",S000248,1943,,-0.491,-0.377,-13.46589,0.9814200000000001,718.0,5.0,,-0.43700000000000006,-0.311
116,House,29375,13,2,NY,200,,,"KING, Peter T.",K000210,1944,,0.259,-0.03,-156.98658999999998,0.82121,797.0,57.0,,0.253,0.006999999999999999
116,House,29377,13,10,NY,100,,,"NADLER, Jerrold Lewis",N000002,1947,,-0.509,-0.504,-18.349439999999998,0.97701,789.0,7.0,,-0.544,-0.36700000000000005
116,House,29378,13,7,NY,100,,,"VELÁZQUEZ, Nydia M.",V000081,1953,,-0.547,-0.33899999999999997,-16.05255,0.9800399999999999,796.0,6.0,,-0.478,-0.58
116,House,29379,13,12,NY,100,,,"MALONEY, Carolyn Bosher",M000087,1946,,-0.387,-0.28,-21.808510000000002,0.9733700000000001,808.0,9.0,,-0.41600000000000004,-0.42
116,House,29776,13,5,NY,100,,,"MEEKS, Gregory W.",M001137,1953,,-0.414,-0.07400000000000001,-18.50531,0.9762200000000001,769.0,7.0,,-0.528,0.065
116,House,15438,47,4,NC,100,,,"PRICE, David Eugene",P000523,1940,,-0.34299999999999997,-0.031,-16.71441,0.9795,807.0,6.0,,-0.38,-0.11699999999999999
116,House,20340,47,1,NC,100,,,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",B001251,1947,,-0.40399999999999997,0.182,-21.51211,0.9735299999999999,802.0,8.0,,-0.42200000000000004,0.099
116,House,20521,47,5,NC,200,,,"FOXX, Virginia Ann",F000450,1943,,0.628,0.129,-134.51867,0.84416,794.0,57.0,,0.562,0.061
116,House,20522,47,10,NC,200,,,"McHENRY, Patrick T.",M001156,1975,,0.551,0.08199999999999999,-157.45692,0.8106300000000001,750.0,60.0,,0.415,0.084
116,House,21346,47,8,NC,200,,,"HUDSON, Richard",H001067,1971,,0.58,0.11599999999999999,-136.51783999999998,0.8329700000000001,747.0,58.0,,0.48100000000000004,0.111
116,House,21348,47,11,NC,200,,,"MEADOWS, Mark",M001187,1959,,0.605,-0.201,-132.76565,0.81396,645.0,60.0,,0.5870000000000001,-0.209
116,House,21349,47,2,NC,200,,,"HOLDING, George E.B.",H001065,1968,,0.604,0.165,-81.25936999999999,0.89069,702.0,33.0,,0.534,0.272
116,House,21543,47,6,NC,200,,,"WALKER, Bradley Mark",W000819,1969,,0.6409999999999999,0.017,-80.78866,0.89115,701.0,33.0,,0.6709999999999999,0.14
116,House,21544,47,7,NC,200,,,"ROUZER, David",R000603,1972,,0.573,0.151,-115.21411,0.86603,801.0,48.0,,0.544,0.11599999999999999
116,House,21545,47,12,NC,100,,,"ADAMS, Alma",A000370,1946,,-0.466,0.013000000000000001,-15.19374,0.98088,787.0,5.0,,-0.429,-0.061
116,House,21708,47,13,NC,200,,,"BUDD, Theodore Paul",B001305,1971,,0.674,-0.153,-114.08816000000002,0.86616,794.0,46.0,,0.659,-0.132
116,House,21986,47,9,NC,200,,,"BISHOP, Dan",B001311,1964,,0.8170000000000001,-0.055999999999999994,-22.799770000000002,0.93081,318.0,8.0,,0.858,0.057999999999999996
116,House,21987,47,3,NC,200,,,"MURPHY, Gregory Francis",M001210,1963,,0.556,-0.034,-45.22818,0.8700899999999999,325.0,20.0,,0.594,0.057999999999999996
116,House,21901,36,1,ND,200,,,"ARMSTRONG, Kelly",A000377,1976,,0.466,0.037000000000000005,-134.70238999999998,0.8423200000000001,785.0,63.0,,0.466,0.036000000000000004
116,House,15029,24,9,OH,100,,,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.35,0.109,-24.53288,0.9694200000000001,790.0,7.0,,-0.43200000000000005,0.27699999999999997
116,House,20342,24,10,OH,200,,,"TURNER, Michael R.",T000463,1960,,0.273,0.21100000000000002,-110.69927,0.8706200000000001,799.0,37.0,,0.307,0.259
116,House,20343,24,13,OH,100,,,"RYAN, Timothy J.",R000577,1973,,-0.40299999999999997,0.213,-19.825120000000002,0.9703200000000001,658.0,9.0,,-0.363,0.037000000000000005
116,House,20738,24,4,OH,200,,,"JORDAN, Jim",J000289,1964,,0.7190000000000001,-0.21899999999999997,-93.42990999999999,0.88925,796.0,38.0,,0.768,-0.193
116,House,20755,24,5,OH,200,,,"LATTA, Robert E.",L000566,1956,,0.518,0.262,-64.57624,0.92337,810.0,17.0,,0.511,0.337
116,House,20941,24,11,OH,100,,,"FUDGE, Marcia L.",F000455,1952,,-0.581,0.14,-40.29551,0.9472799999999999,744.0,14.0,,-0.552,0.306
116,House,21162,24,6,OH,200,,,"JOHNSON, Bill",J000292,1954,,0.428,0.27,-76.34643,0.90854,796.0,33.0,,0.426,0.424
116,House,21163,24,15,OH,200,,,"STIVERS, Steve",S001187,1965,,0.3,0.268,-127.18365,0.84646,763.0,56.0,,0.304,0.271
116,House,21165,24,7,OH,200,,,"GIBBS, Bob",G000563,1954,,0.474,0.32,-93.17498,0.8876799999999999,782.0,35.0,,0.506,0.465
116,House,21351,24,2,OH,200,,,"WENSTRUP, Brad",W000815,1958,,0.551,0.183,-93.58241,0.88802,788.0,35.0,,0.517,0.244
116,House,21352,24,3,OH,100,,,"BEATTY, Joyce",B001281,1950,,-0.431,0.059000000000000004,-15.83946,0.97977,775.0,4.0,,-0.474,-0.095
116,House,21353,24,14,OH,200,,,"JOYCE, David",J000295,1957,,0.263,0.267,-109.96543,0.8711200000000001,797.0,39.0,,0.284,0.248
116,House,21564,24,8,OH,200,,,"DAVIDSON, Warren",D000626,1970,,0.696,-0.359,-171.53773,0.80657,798.0,82.0,,0.6759999999999999,-0.42
116,House,21759,24,12,OH,200,,,"BALDERSON, Troy",B001306,1962,,0.414,0.446,-80.94235,0.9049,810.0,37.0,,0.418,0.47700000000000004
116,House,21924,24,16,OH,200,,,"GONZALEZ, Anthony",G000588,1984,,0.284,0.243,-111.90328000000001,0.8696200000000001,801.0,42.0,,0.285,0.245
116,House,29550,24,1,OH,200,,,"CHABOT, Steve",C000266,1953,,0.569,-0.201,-116.09875,0.8666200000000001,811.0,44.0,,0.493,0.23199999999999998
116,House,20344,53,4,OK,200,,,"COLE, Tom",C001053,1949,,0.332,0.365,-121.00844,0.8610700000000001,809.0,45.0,,0.302,0.40700000000000003
116,House,21355,53,2,OK,200,,,"MULLIN, Markwayne",M001190,1977,,0.52,0.32,-109.81342,0.84862,669.0,46.0,,0.5529999999999999,0.078
116,House,21760,53,1,OK,200,,,"HERN, Kevin",H001082,1961,,0.677,0.078,-98.38185,0.88482,804.0,42.0,,0.687,0.078
116,House,21933,53,5,OK,100,,,"HORN, Kendra",H001083,1976,,-0.16899999999999998,0.519,-119.35155,0.8628399999999999,809.0,50.0,,-0.17,0.519
116,House,29393,53,3,OK,200,,,"LUCAS, Frank D.",L000491,1960,,0.363,0.418,-64.85051,0.9185200000000001,763.0,25.0,,0.33799999999999997,0.609
116,House,15410,72,4,OR,100,,,"DeFAZIO, Peter Anthony",D000191,1947,,-0.428,0.006,-60.628040000000006,0.92485,776.0,19.0,,-0.316,-0.342
116,House,20944,72,5,OR,100,,,"SCHRADER, Kurt",S001180,1951,,-0.187,0.059000000000000004,-121.51938,0.8579200000000001,793.0,52.0,,-0.139,0.10300000000000001
116,House,21198,72,1,OR,100,,,"BONAMICI, Suzanne",B001278,1954,,-0.39399999999999996,-0.402,-18.17165,0.97782,810.0,6.0,,-0.44799999999999995,-0.43700000000000006
116,House,29588,72,3,OR,100,,,"BLUMENAUER, Earl",B000574,1948,,-0.42700000000000005,-0.67,-27.467959999999998,0.96625,800.0,11.0,,-0.473,-0.831
116,House,29932,72,2,OR,200,,,"WALDEN, Greg",W000791,1957,,0.33299999999999996,-0.011000000000000001,-131.97423999999998,0.8481,801.0,54.0,,0.281,0.191
116,House,20946,14,15,PA,200,,,"THOMPSON, Glenn",T000467,1959,,0.315,0.39299999999999996,-91.84229,0.89025,790.0,31.0,,0.336,0.40299999999999997
116,House,21167,14,16,PA,200,,,"KELLY, Mike",K000376,1948,,0.354,0.447,-137.07001,0.83978,785.0,63.0,,0.457,0.159
116,House,21170,14,12,PA,200,,,"MARINO, Thomas A.",M001179,1952,,0.35200000000000004,0.47700000000000004,-0.28897,0.98751,23.0,0.0,,0.0,0.0
116,House,21356,14,10,PA,200,,,"PERRY, Scott",P000605,1962,,0.629,-0.34600000000000003,-147.19467,0.83001,790.0,75.0,,0.5820000000000001,-0.304
116,House,21358,14,8,PA,100,,,"CARTWRIGHT, Matt",C001090,1961,,-0.366,-0.04,-25.71623,0.9676100000000001,781.0,6.0,,-0.305,-0.02
116,House,21548,14,2,PA,100,,,"BOYLE, Brendan Francis",B001296,1977,,-0.39799999999999996,0.128,-35.86397,0.9563200000000001,803.0,15.0,,-0.392,-0.18600000000000003
116,House,21566,14,3,PA,100,,,"EVANS, Dwight",E000296,1954,,-0.45799999999999996,-0.08199999999999999,-12.64922,0.9842299999999999,796.0,1.0,,-0.502,-0.076
116,House,21718,14,1,PA,200,,,"FITZPATRICK, Brian K.",F000466,1973,,0.171,-0.18600000000000003,-176.59407,0.8023600000000001,802.0,73.0,,0.146,-0.124
116,House,21745,14,11,PA,200,,,"SMUCKER, Lloyd K.",S001199,1964,,0.424,0.255,-78.63998000000001,0.90207,763.0,36.0,,0.441,0.19699999999999998
116,House,21756,14,17,PA,100,,,"LAMB, Conor",L000588,1984,,-0.125,0.193,-118.4432,0.86334,806.0,62.0,,-0.14,0.297
116,House,21762,14,5,PA,100,,,"SCANLON, Mary Gay",S001205,1959,,-0.484,0.021,-15.40065,0.9811200000000001,808.0,5.0,,-0.534,0.121
116,House,21763,14,7,PA,100,,,"WILD, Susan",W000826,1957,,-0.37799999999999995,0.6659999999999999,-66.38099,0.92075,804.0,27.0,,-0.365,0.6409999999999999
116,House,21915,14,4,PA,100,,,"DEAN, Madeleine",D000631,1959,,-0.519,0.084,-12.88804,0.9841799999999999,808.0,5.0,,-0.514,0.075
116,House,21934,14,6,PA,100,,,"HOULAHAN, Christina",H001085,1967,,-0.308,0.532,-43.91151,0.9471700000000001,809.0,14.0,,-0.312,0.5489999999999999
116,House,21936,14,13,PA,200,,,"JOYCE, John",J000302,1957,,0.536,0.17800000000000002,-78.56103,0.90289,769.0,31.0,,0.535,0.174
116,House,21945,14,9,PA,200,,,"MEUSER, Dan",M001204,1964,,0.556,0.39899999999999997,-92.64734,0.88746,776.0,39.0,,0.5589999999999999,0.414
116,House,21956,14,14,PA,200,,,"RESCHENTHALER, Guy",R000610,1983,,0.36200000000000004,0.325,-96.13158,0.8827799999999999,771.0,37.0,,0.358,0.386
116,House,21985,14,12,PA,200,,,"KELLER, Fred",K000395,1965,,0.508,0.094,-74.506,0.88431,606.0,33.0,,0.507,0.09699999999999999
116,House,29561,14,18,PA,100,,,"DOYLE, Michael F.",D000482,1953,,-0.331,0.111,-37.44323,0.9531299999999999,780.0,14.0,,-0.46,-0.34700000000000003
116,House,20136,5,2,RI,100,,,"LANGEVIN, James",L000559,1964,,-0.375,0.109,-33.54679,0.9592799999999999,807.0,8.0,,-0.292,0.018000000000000002
116,House,21172,5,1,RI,100,,,"CICILLINE, David N.",C001084,1961,,-0.39,-0.276,-23.44784,0.97119,802.0,8.0,,-0.428,-0.136
116,House,20138,48,2,SC,200,,,"WILSON, Addison Graves (Joe)",W000795,1947,,0.5379999999999999,0.109,-114.12422,0.86324,776.0,52.0,,0.49700000000000005,0.13
116,House,21174,48,3,SC,200,,,"DUNCAN, Jeff",D000615,1966,,0.7340000000000001,-0.18,-106.64433000000001,0.8731200000000001,786.0,37.0,,0.7140000000000001,-0.132
116,House,21359,48,7,SC,200,,,"RICE, Tom",R000597,1957,,0.599,-0.278,-163.4545,0.81352,792.0,84.0,,0.63,-0.319
116,House,21753,48,5,SC,200,,,"NORMAN, Ralph",N000190,1953,,0.794,-0.20600000000000002,-86.10993,0.8956,781.0,42.0,,0.8220000000000001,-0.184
116,House,21913,48,1,SC,100,,,"CUNNINGHAM, Joe",C001122,1982,,-0.131,0.49,-142.08536,0.8372700000000001,800.0,53.0,,-0.131,0.49
116,House,21974,48,4,SC,200,,,"TIMMONS, William",T000480,1984,,0.598,0.159,-83.58933,0.88559,688.0,32.0,,0.599,0.145
116,House,39301,48,6,SC,100,,,"CLYBURN, James Enos",C000537,1940,,-0.46399999999999997,0.254,-26.603279999999998,0.96421,730.0,9.0,,-0.386,0.083
116,House,21935,37,1,SD,200,,,"JOHNSON, Dustin",J000301,1976,,0.474,0.105,-107.73716,0.87546,810.0,35.0,,0.474,0.111
116,House,15019,54,5,TN,100,,,"COOPER, James Hayes Shofner",C000754,1954,,-0.163,-0.032,-91.9035,0.89135,799.0,23.0,,-0.264,0.252
116,House,20748,54,9,TN,100,,,"COHEN, Stephen",C001068,1949,,-0.4,-0.35,-26.37118,0.9673700000000001,795.0,10.0,,-0.406,-0.253
116,House,20947,54,1,TN,200,,,"ROE, David P. (Phil)",R000582,1945,,0.486,0.024,-95.09914,0.8857700000000001,784.0,39.0,,0.45899999999999996,0.127
116,House,21178,54,3,TN,200,,,"FLEISCHMANN, Chuck",F000459,1962,,0.455,0.31,-95.74906999999999,0.88864,811.0,44.0,,0.41100000000000003,0.42
116,House,21179,54,4,TN,200,,,"DESJARLAIS, Scott",D000616,1964,,0.5820000000000001,-0.086,-98.99269,0.88023,776.0,40.0,,0.562,0.005
116,House,21731,54,8,TN,200,,,"KUSTOFF, David",K000392,1966,,0.529,0.316,-68.39145,0.91707,790.0,24.0,,0.512,0.627
116,House,21905,54,2,TN,200,,,"BURCHETT, Timothy",B001309,1964,,0.6759999999999999,-0.292,-142.12998000000002,0.83704,799.0,58.0,,0.6779999999999999,-0.311
116,House,21926,54,7,TN,200,,,"GREEN, Mark",G000590,1964,,0.6890000000000001,0.004,-84.05230999999999,0.8880600000000001,708.0,38.0,,0.7040000000000001,0.040999999999999995
116,House,21959,54,6,TN,200,,,"ROSE, John",R000612,1965,,0.6729999999999999,0.021,-111.11117,0.86849,788.0,47.0,,0.6729999999999999,0.048
116,House,20355,49,26,TX,200,,,"BURGESS, Michael C.",B001248,1950,,0.575,-0.20600000000000002,-153.60498,0.8233,790.0,75.0,,0.611,-0.111
116,House,20356,49,31,TX,200,,,"CARTER, John R.",C001051,1941,,0.47100000000000003,0.603,-134.67484,0.8306899999999999,726.0,60.0,,0.514,0.649
116,House,20527,49,1,TX,200,,,"GOHMERT, Louie",G000552,1953,,0.626,-0.336,-141.4544,0.82515,736.0,67.0,,0.7090000000000001,-0.435
116,House,20529,49,9,TX,100,,,"GREEN, Al",G000553,1947,,-0.439,0.31,-30.559479999999997,0.9628399999999999,807.0,16.0,,-0.42,-0.053
116,House,20530,49,10,TX,200,,,"McCAUL, Michael T.",M001157,1962,,0.431,0.08900000000000001,-152.70676,0.82662,802.0,65.0,,0.32299999999999995,0.263
116,House,20531,49,11,TX,200,,,"CONAWAY, K. Michael",C001062,1948,,0.593,0.36700000000000005,-81.86616,0.9031899999999999,804.0,36.0,,0.612,0.494
116,House,20532,49,24,TX,200,,,"MARCHANT, Kenny",M001158,1951,,0.6,0.154,-117.73578,0.8319700000000001,640.0,45.0,,0.593,0.027999999999999997
116,House,20533,49,28,TX,100,,,"CUELLAR, Henry",C001063,1955,,-0.228,0.622,-141.81805,0.8390200000000001,808.0,67.0,,-0.359,0.9
116,House,20948,49,22,TX,200,,,"OLSON, Pete",O000168,1962,,0.5479999999999999,0.308,-97.94453,0.8809899999999999,773.0,41.0,,0.5870000000000001,0.301
116,House,21182,49,17,TX,200,,,"FLORES, Bill",F000461,1954,,0.5720000000000001,0.293,-108.65018,0.87044,783.0,40.0,,0.519,0.198
116,House,21360,49,14,TX,200,,,"WEBER, Randy",W000814,1953,,0.7120000000000001,0.024,-104.66003,0.8729100000000001,770.0,45.0,,0.728,-0.032
116,House,21362,49,20,TX,100,,,"CASTRO, Joaquin",C001091,1974,,-0.4,-0.024,-34.33093,0.95705,782.0,14.0,,-0.618,-0.155
116,House,21364,49,25,TX,200,,,"WILLIAMS, Roger",W000816,1949,,0.586,0.111,-107.52358000000001,0.87275,790.0,44.0,,0.565,0.095
116,House,21365,49,33,TX,100,,,"VEASEY, Marc",V000131,1971,,-0.402,0.285,-31.57807,0.96139,802.0,10.0,,-0.33899999999999997,0.09
116,House,21366,49,34,TX,100,,,"VELA, Filemon",V000132,1963,,-0.313,0.41200000000000003,-91.96329,0.89192,804.0,36.0,,-0.447,0.49200000000000005
116,House,21549,49,4,TX,200,,,"RATCLIFFE, John",R000601,1965,,0.693,0.113,-74.52081,0.88536,612.0,34.0,,0.654,0.11599999999999999
116,House,21550,49,23,TX,200,,,"HURD, William Ballard",H001073,1977,,0.287,0.228,-175.54897,0.8023100000000001,797.0,77.0,,0.21899999999999997,0.27699999999999997
116,House,21551,49,36,TX,200,,,"BABIN, Brian",B001291,1948,,0.7020000000000001,0.094,-111.90116,0.8652299999999999,773.0,51.0,,0.708,0.03
116,House,21700,49,19,TX,200,,,"ARRINGTON, Jodey Cook",A000375,1972,,0.635,-0.061,-126.00081000000002,0.85309,793.0,67.0,,0.655,-0.09699999999999999
116,House,21722,49,15,TX,100,,,"GONZALEZ, Vicente Jr.",G000581,1967,,-0.384,0.67,-81.24485,0.90035,774.0,36.0,,-0.5329999999999999,0.846
116,House,21758,49,27,TX,200,,,"CLOUD, Michael",C001115,1975,,0.659,-0.251,-141.44645,0.8381299999999999,801.0,57.0,,0.6559999999999999,-0.272
116,House,21900,49,32,TX,100,,,"ALLRED, Colin",A000376,1983,,-0.43700000000000006,0.595,-40.04652,0.95075,793.0,17.0,,-0.44799999999999995,0.613
116,House,21911,49,2,TX,200,,,"CRENSHAW, Daniel",C001120,1984,,0.396,0.364,-87.25649,0.89654,799.0,36.0,,0.397,0.364
116,House,21917,49,16,TX,100,,,"ESCOBAR, Veronica",E000299,1969,,-0.397,-0.28600000000000003,-24.43228,0.97,802.0,9.0,,-0.387,-0.226
116,House,21919,49,7,TX,100,,,"FLETCHER, Elizabeth",F000468,1975,,-0.441,0.8170000000000001,-71.97214,0.9147799999999999,808.0,34.0,,-0.445,0.84
116,House,21922,49,29,TX,100,,,"GARCIA, Sylvia",G000587,1950,,-0.747,0.532,-46.92592,0.94378,811.0,14.0,,-0.726,0.555
116,House,21925,49,5,TX,200,,,"GOODEN, Lance",G000589,1982,,0.7240000000000001,-0.039,-88.81251,0.89417,794.0,30.0,,0.7240000000000001,0.006999999999999999
116,House,21961,49,21,TX,200,,,"ROY, Charles",R000614,1972,,0.8,-0.6,-139.01887,0.8392,793.0,54.0,,0.919,-0.395
116,House,21973,49,3,TX,200,,,"TAYLOR, Nicholas",T000479,1972,,0.546,-0.11900000000000001,-143.92700000000002,0.83665,807.0,70.0,,0.551,-0.114
116,House,21984,49,6,TX,200,,,"WRIGHT, Ron",W000827,1953,,0.711,-0.09,-67.09875,0.8963200000000001,613.0,24.0,,0.7090000000000001,-0.095
